FatorF;Kd;Ud;grav_residual190km_ght;grav_residual100km;mag_asvi;mag_gt;probability;prediction;longitude;latitude
0.12684311;0.10531499;0.2233454;0.0020233563;4.1855483;85.480156;0.017897325;0.0026807918;0;-51.62;-5.82
0.24809334;0.23258379;-0.022268375;0.001271617;1.5753593;617.75073;0.273991;0.007400261;0;-49.68;-6.26
0.07428399;0.12113784;-0.03279006;0.00021950385;0.7871327;77.53622;0.012181996;3.873687e-05;0;-49.9;-6.72
0.064369194;-0.32693106;0.1597561;0.00067807734;0.3368375;38.756954;0.012468421;0.00046618504;0;-49.71;-5.62
0.025842149;-0.7202871;0.17592482;0.00077355624;-2.2134151;38.68301;0.012641245;5.6682005e-05;0;-50.28;-5.73
0.047135048;0.07057162;0.34198678;0.00016583192;1.3835714;88.19857;0.01427203;4.766062e-06;0;-50.22;-6.83
0.061004676;-0.37204695;0.31036884;0.0003465451;-4.5134234;39.232582;0.007981118;4.307341e-06;0;-51.56;-6.55
0.34484687;0.5302764;0.293222;0.0002385747;1.1500144;150.80836;0.0088702245;0.00067051855;0;-52.08;-6.88
0.021135082;-7.52808;0.009920846;0.0014912846;4.1570387;349.4771;0.19821006;0.031356473;0;-51.88;-6.37
0.091217965;0.4766282;-0.026415147;0.00090861233;-3.2280743;137.1466;0.014765434;1.2685107e-05;0;-49.64;-6.9
0.31586316;0.4641019;0.4452002;0.001112241;-0.887686;107.3289;0.02341473;0.6761199;0;-51.41;-5.87
0.065307;-0.7016347;0.30658212;0.0011116419;-2.9017665;68.34494;0.0070628007;0.82600754;0;-51.56;-5.72
0.017272135;-3.5851998;-0.53354925;0.0002953312;4.6325703;109.92642;0.028791808;0.0010753927;0;-52.05;-6.32
0.06734544;0.1671914;-0.3405823;0.00056987477;-0.6010399;263.3626;0.07273898;0.0024088086;0;-52.05;-6.09
0.060173914;-0.16748862;0.13480036;0.00036574763;8.4273405;89.72715;0.016505385;0.00010487978;0;-50.99;-6.0
0.049400933;-0.6628989;-0.23234712;0.00037381717;-4.3559747;92.11404;0.031258322;0.019542012;0;-51.23;-5.7
0.13100988;-0.3550316;-0.37243634;0.00018482012;-4.3804455;181.72012;0.019498296;0.002711592;0;-52.15;-6.82
0.14065124;0.008537005;0.17804423;0.00189;9.734287;91.86261;0.01886229;0.7475907;0;-50.86;-6.02
0.07215331;-0.09186185;-0.24020907;0.0014274305;-2.290471;284.8605;0.06608697;0.3260465;0;-50.21;-6.52
0.14824393;0.22773989;-0.83882046;0.00062060705;0.9940805;117.04285;0.021108128;1.5596685e-05;0;-52.04;-6.7
0.123147584;-0.15351231;-0.49153608;0.0006409663;-5.4723873;73.36097;0.015837595;0.00036798223;0;-52.37;-6.69
0.09147925;-1.8728814;0.19974078;0.00013265821;-8.222302;98.44355;0.07010221;0.8802185;0;-50.79;-5.72
0.09000599;-0.023200575;0.034957584;0.00035942657;-10.41693;57.35023;0.035840686;0.00014374124;0;-51.43;-6.13
0.11816818;0.14931624;0.32360384;0.0007487775;-4.220653;145.2685;0.026023814;4.5022007e-05;0;-51.08;-6.26
0.07298234;-0.49147335;0.3270334;0.0005518296;13.112799;192.78368;0.04219553;0.0128628025;0;-51.47;-5.95
0.097505406;0.4481289;0.11306364;0.00082885474;-2.8550265;65.34052;0.026432477;0.00031458758;0;-50.94;-6.09
0.10618136;0.10142873;0.036699306;0.0007084987;-5.225083;11.109912;0.004033516;5.1463803e-06;0;-51.6;-6.62
0.26173192;0.2499168;0.18178216;0.0007701197;-5.3829346;168.5635;0.017338721;0.00036261338;0;-52.3;-6.8
0.2102268;0.19564655;0.430614;0.0021305592;-1.9536617;85.18574;0.010477037;0.52145314;0;-51.17;-5.95
0.050163228;-0.4840303;-1.808554;0.0011460766;9.165386;295.34726;0.12660103;0.14353186;0;-51.8;-6.48
0.06693654;-0.5159284;0.2153595;0.0007859018;-4.846315;63.357483;0.016010322;3.9997423e-05;0;-51.69;-6.24
0.17408173;0.22639175;-0.03802368;0.0017034638;-4.4334073;153.51498;0.027718;0.00013702459;0;-50.23;-6.24
0.021604089;-1.2260616;-0.010645071;0.00052430603;-4.103455;26.800688;0.009282717;1.548476e-05;0;-50.37;-5.65
0.034142967;-1.7491431;0.24333005;0.00030937424;2.4812887;73.766525;0.009076613;0.00019507486;0;-51.52;-6.8
0.12298381;0.5049242;0.23429932;0.0006012289;-2.1409903;167.12596;0.06948291;6.8449626e-05;0;-49.88;-6.44
0.04975754;0.2976237;-0.89093256;0.0017069725;8.078939;82.519066;0.0033226558;8.839399e-05;0;-50.13;-6.91
0.10975709;0.3179192;-0.21605153;0.0028103832;12.099223;1577.0936;0.72760767;0.0002587077;0;-50.33;-6.02
0.020109972;-2.2228293;-0.33907774;0.00085732056;2.2603004;23.2258;0.0045506544;0.00045023384;0;-50.1;-5.62
0.13483827;-1.3393977;0.1192044;0.00029971026;-2.3013918;90.60794;0.03351986;0.9777859;1;-51.86;-6.25
0.10118878;-0.22991233;-0.19893783;0.0009573677;1.8902246;231.72527;0.019081688;5.315171e-05;0;-52.35;-6.88
0.050943326;0.4910106;-2.4902496;0.0009923485;1.5680999;90.1509;0.018184435;1.6892489e-05;0;-52.43;-6.42
0.25715947;0.29634178;0.26055118;0.0005406543;-0.81507415;54.223034;0.0036138857;0.11221164;0;-51.37;-6.72
0.11676187;-0.21816245;0.24378529;0.00041939528;-2.7954123;200.58047;0.029129155;0.00062641;0;-52.1;-6.14
0.20554253;0.6532147;0.019932467;0.00060647755;4.730372;35.348717;0.0053040497;6.3907646e-05;0;-50.81;-6.82
0.18833649;0.625207;0.29567885;0.00027892218;-3.9423873;150.15608;0.02216282;6.4844294e-06;0;-50.21;-6.7
0.19136336;-0.042174;0.42952418;0.00019627353;-1.359154;184.3746;0.05431932;0.0034023067;0;-51.73;-6.28
0.26646364;0.4098472;0.4381437;0.0015197784;0.32695553;122.591354;0.012786025;0.10542526;0;-51.8;-5.7
0.100295596;-0.88743603;0.41591266;6.098653e-05;-2.7377648;70.84628;0.024966935;0.8673778;0;-51.96;-6.64
0.05640732;-0.38272503;0.28007507;0.00047984516;-0.10801287;23.825905;0.011716991;9.697179e-05;0;-50.29;-5.66
0.36892968;0.16001038;0.6912445;0.00079022115;-6.047085;193.76575;0.022997392;0.0005222246;0;-51.98;-6.01
0.008986016;-7.7426147;-0.9722599;0.00021029361;0.24693331;41.662876;0.009429341;3.6714984e-05;0;-50.09;-5.73
0.05889644;-0.7817005;0.09189577;0.00023406974;-0.3808796;76.56112;0.004740937;0.012664937;0;-51.65;-6.81
0.049843073;-0.48567072;-0.01918008;0.00083088427;-1.5751281;93.62344;0.012062284;0.09940307;0;-51.09;-5.78
0.15918466;0.10401313;0.23022611;0.0010108791;-0.9033502;154.6467;0.070380986;0.0012501773;0;-51.97;-6.51
0.08471809;-2.9231455;0.13439262;0.0015112219;0.09494681;170.8395;0.023629643;0.5670944;0;-52.32;-6.22
0.28423336;0.5429356;0.085590154;0.0013174902;0.8202671;80.693245;0.018727556;0.024778197;0;-51.75;-6.93
0.027339503;-2.964362;0.47985256;0.0005327116;-6.011007;55.04979;0.012467485;8.214494e-07;0;-49.77;-5.78
0.047595143;-0.84975827;0.2916563;0.0019159272;5.0859036;135.37982;0.06233652;0.13876636;0;-51.35;-5.93
0.022923471;-1.1242895;-0.05175974;0.00023344587;-3.4797928;26.434313;0.0040219286;3.7865923e-06;0;-49.93;-5.72
0.013179474;-6.0130353;-0.29535323;0.00039902687;-0.06961006;155.48645;0.014682618;0.009054656;0;-52.43;-5.93
0.077356696;0.24781814;-0.059584368;0.00043925655;0.1863877;152.99832;0.050033867;0.0010866062;0;-51.41;-6.31
0.2018805;0.60777426;-0.28532845;0.0011166781;-7.026799;328.17484;0.100855626;0.00077409425;0;-50.58;-6.53
0.15086333;0.11648826;-0.25664914;0.0003551036;-13.628204;48.734905;0.010809193;3.8908434e-05;0;-51.65;-6.15
0.040183067;-0.10554298;-0.19247276;0.0006907012;-1.722032;124.13015;0.03159013;7.729791e-06;0;-50.18;-5.82
0.09055222;-0.04516574;0.07885576;0.00015070867;-1.898341;75.16257;0.012269146;0.0067216074;0;-51.81;-6.1
0.07092334;-0.15845786;0.4941731;0.00040186892;-0.6668533;43.535652;0.0135421995;3.9477094e-05;0;-50.99;-5.64
0.048766043;-1.1506125;0.24817647;0.00078852667;-1.462928;65.42556;0.02910326;0.32896134;0;-51.02;-5.62
0.099130265;0.4124768;-0.03917853;0.0015410805;5.933492;45.330643;0.011073514;9.731964e-05;0;-50.92;-6.01
0.14359203;0.4616108;0.29484668;0.00092588016;3.0338185;138.66678;0.03240658;9.970816e-05;0;-49.72;-6.07
0.1455356;0.022811992;0.114632845;0.00042137722;-0.20942901;87.26424;0.008974203;0.008494926;0;-52.0;-6.75
0.4496255;0.2846093;0.2688991;0.0013150758;-7.506518;66.80693;0.008490591;0.00593524;0;-51.17;-6.82
0.3424728;0.6706961;0.2269696;0.0003156974;1.5928249;69.678635;0.013849067;0.72368646;0;-50.82;-6.77
0.12284517;0.6130024;0.3041537;0.0013344166;-1.3160055;122.889854;0.0056969407;1.1377347e-05;0;-49.71;-6.84
0.016547233;-0.42687783;-0.63604087;0.0022247308;2.7691348;405.19955;0.186675;0.0002624184;0;-50.57;-5.7
0.06903864;0.66048884;-0.28423294;0.00012219638;-4.5443373;68.4714;0.018403163;1.8498149e-05;0;-50.17;-6.73
0.33453238;0.3495318;0.0033946822;0.00042407398;-4.500423;31.869083;0.009113354;0.00040519933;0;-52.44;-6.64
0.15659691;0.68657035;-0.14279963;0.0013672137;0.9673508;131.68896;0.028712124;0.00011038053;0;-50.98;-6.61
0.10801903;0.41181758;0.11876896;0.0021541216;12.13209;45.19752;0.009151353;0.0014402055;0;-50.67;-5.98
0.077415;-0.5057956;0.20651479;0.0009554354;4.432032;55.924854;0.02624009;0.99881446;1;-51.65;-5.67
0.065507926;-0.71982247;0.012608019;0.0008690659;6.148069;142.3169;0.008421205;0.00012819753;0;-51.86;-6.0
0.059707325;0.043087833;0.3256599;0.0015487858;4.922939;113.98245;0.009355354;0.0001421514;0;-49.7;-6.91
0.049574208;-2.6054397;0.15798311;0.00055955566;6.8609776;541.48566;0.35411856;0.014840465;0;-52.05;-6.52
0.05998657;-1.3195077;0.48068726;0.00018180613;-4.9913793;48.506126;0.0068017575;1.8795363e-06;0;-51.9;-6.73
0.06269298;-0.20892651;-0.27659476;0.000989569;4.2230735;76.07517;0.0075565483;0.0019029478;0;-51.79;-6.03
0.033681326;-0.003909488;0.20225397;0.000216672;7.5833445;122.71012;0.06196178;0.0016727835;0;-49.94;-6.93
0.24425314;-0.18573935;0.3873657;0.00011620887;-2.3013442;155.9713;0.008084286;0.00011365064;0;-52.13;-6.22
0.16089371;0.17768016;0.26212206;0.003548023;9.722277;311.08923;0.21500038;0.009537375;0;-51.06;-6.52
0.31837624;-0.21909176;0.6141586;0.00020691886;-2.4246573;156.23561;0.0050059576;3.618083e-05;0;-52.1;-6.04
0.22646712;0.483302;0.2683471;0.00039593584;-0.34368935;386.76605;0.05906981;0.00055525574;0;-49.68;-6.58
0.13260603;0.5649542;-0.41916224;0.00030425517;-0.58411396;118.31853;0.029846136;9.020887e-05;0;-50.63;-6.62
0.04947541;0.22291252;0.3842509;0.0007809423;-1.8329313;71.55791;0.009979309;0.00057672884;0;-50.03;-6.72
0.22015902;0.43917695;0.035020456;0.00037740037;0.40418452;39.822144;0.0022485224;0.00017852135;0;-50.88;-6.92
0.19968113;0.55061436;0.47258404;0.00073404325;-3.976122;41.505188;0.0065259575;1.8404782e-05;0;-51.57;-6.51
0.025924873;-1.0287528;0.28550324;0.0003826548;-0.087253824;70.79502;0.025233295;0.00013920799;0;-50.21;-5.79
0.15141383;-0.39603797;0.52806103;0.00011892643;4.2857914;81.81457;0.015614778;4.8796228e-05;0;-51.99;-6.38
0.007636143;-8.74114;-1.5160106;0.00070269854;8.055646;1316.7504;0.5597548;0.0031471625;0;-49.9;-6.31
0.2508268;0.56140673;-0.01194282;0.00068222795;-7.441633;75.55964;0.0033829126;1.6755312e-05;0;-51.84;-6.93
0.07904949;0.4407911;0.3382621;0.00057008973;4.570383;112.55296;0.009392256;6.6757348e-06;0;-49.68;-6.93
0.09230255;0.10921064;-0.105820574;0.0017309813;-0.9797333;278.22253;0.05522438;1.9626286e-05;0;-50.56;-6.44
0.05361968;0.2803869;-0.2539439;0.00054238964;-3.4389825;224.97307;0.029676631;0.0038198957;0;-50.42;-6.61
0.38996422;0.37804142;0.61944187;0.0007718989;1.5745286;121.4831;0.067435496;0.99833965;1;-50.53;-5.79
0.0649288;0.69343394;-0.31183702;0.00037696565;-2.4148028;108.46542;0.0129335495;1.1262507e-05;0;-50.46;-6.76
0.07654736;-0.5006678;0.3789973;0.0012147622;-5.1398435;113.68022;0.04252172;0.039528422;0;-51.33;-6.32
0.014315003;-2.6930177;-0.020682614;0.00028387943;-2.9196908;82.31333;0.009724163;9.5171206e-05;0;-50.15;-5.82
0.28205264;-0.16452864;0.26222703;0.00080221397;0.16277207;86.451256;0.02978995;0.9803073;1;-52.29;-6.37
0.036552887;0.07796555;-0.0042487984;0.00039148203;-3.1416955;70.805374;0.011792472;0.0019790235;0;-49.91;-6.65
0.25675946;0.15478681;0.4795291;0.00025757414;-5.343284;92.29387;0.015173837;7.929078e-05;0;-51.2;-5.91
0.03948035;-0.5298694;0.3017882;0.00046175582;-1.3488486;43.6893;0.014557815;5.751606e-06;0;-49.76;-5.63
0.11220604;-0.73528033;0.60835636;0.0010203122;-2.4456058;112.741974;0.022746578;0.038615204;0;-51.74;-6.25
0.0400092;-0.5870536;-0.26951754;0.0006799435;5.373768;75.451096;0.020429077;0.0079921745;0;-52.06;-6.41
0.088953964;-0.14898838;0.34986785;0.00075491925;-2.2958434;33.484257;0.0075119766;0.000116543895;0;-49.71;-5.72
0.14248857;-0.11307589;0.4441803;0.0011996061;-0.7993088;110.65533;0.025556847;0.012142221;0;-51.42;-5.87
0.08471974;0.49266377;0.24569477;0.00046015534;-2.4952312;89.37316;0.0067780707;5.290372e-05;0;-50.01;-6.75
0.010867111;-7.2227426;0.45717978;0.00075949077;-3.1585433;62.713783;0.014118073;0.02557883;0;-50.27;-5.76
0.13542524;-0.9338065;0.051818397;0.0008915843;-3.602614;176.01273;0.014533464;0.00068332197;0;-52.28;-6.83
0.18007362;0.6497928;0.44543496;0.00052375713;6.8646607;304.20496;0.09100431;0.00022637674;0;-49.62;-6.46
0.07510611;-0.425989;-0.41568932;0.0005158187;4.540888;186.0296;0.014363363;0.0029607702;0;-52.41;-6.86
0.05643441;-0.9649786;0.37974578;0.00040991107;-7.1925044;13.148084;0.007833666;1.980602e-06;0;-51.63;-6.63
0.2900817;0.779849;0.22798277;0.00088343647;1.0377343;72.64621;0.0009627128;0.065003134;0;-50.61;-6.73
0.09675814;0.62107176;0.36594415;0.0010072814;5.015739;117.973305;0.015624633;4.6229875e-06;0;-49.86;-6.85
0.16823436;-1.7144362;0.38905752;0.0006229474;-0.6370442;130.67654;0.0318129;0.997783;1;-52.24;-6.32
0.06528775;-1.7307124;-0.29192305;4.988867e-05;-3.9545188;242.08154;0.12536392;0.9946701;1;-50.03;-5.9
