FatorF;Kd;Ud;grav_residual190km_ght;grav_residual100km;mag_asvi;mag_gt;probability;prediction;longitude;latitude
0.081239894;0.37440896;-0.567776;0.00025611112;-4.9031315;90.7339;0.03407786;0.0007934958;0;-50.97;-6.25
0.0310518;-1.5727865;0.16930774;0.0019316586;3.2657714;86.11219;0.015380626;0.024488226;0;-50.7;-6.07
0.123459876;-0.31802467;-0.10062484;0.00046788275;-5.8048677;333.2338;0.021461643;0.00032879703;0;-52.13;-5.82
0.06634675;-0.0911698;0.23283596;0.0021153563;6.6273766;447.2536;0.12667243;0.0010980729;0;-50.2;-6.31
0.07698532;-0.5073807;0.24912761;0.00023342042;-2.501836;80.75734;0.007659837;0.00047306;0;-51.4;-5.59
0.13324782;-0.5169277;-0.43930495;0.00025730548;-7.631832;81.9981;0.01065839;0.00732019;0;-50.79;-6.31
0.12845193;-0.3381787;-0.07213179;0.00044433828;-5.522868;360.67905;0.04075521;0.001219561;0;-52.26;-5.77
0.050911795;-2.886309;0.09635838;0.0005484136;-2.4597862;146.591;0.0042468603;0.00015630097;0;-52.15;-6.07
0.08556061;-0.11398952;0.22999196;0.00047337761;-2.8751652;195.69841;0.017171297;0.00033331945;0;-52.1;-6.12
0.07897844;-0.51074564;-0.55127275;0.0008232187;-3.5204113;167.17723;0.006205278;0.0009399864;0;-51.99;-6.12
0.16455007;0.050650064;0.056024555;0.00036692826;-10.054667;57.414646;0.006158648;0.0005979708;0;-51.28;-6.25
0.048800647;-0.29245472;0.17209977;0.0012605449;8.3809185;187.10783;0.02418822;0.00023413225;0;-52.33;-5.61
0.08568783;-0.18024334;0.16271055;7.173234e-05;-2.44488;95.07045;0.019418115;0.0005077612;0;-51.44;-5.65
0.03498687;-1.2659178;-0.053388216;0.0010354631;-3.3170552;87.13427;0.010356038;0.0010337894;0;-51.45;-5.84
0.06450692;0.2718664;-0.019246224;0.002101991;6.31864;118.5041;0.0150994025;0.0037365844;0;-50.61;-6.13
0.010644592;-2.606944;-0.07716113;0.0009901627;2.382566;77.54881;0.02702494;0.005503185;0;-49.9;-5.64
0.06059235;-3.0608609;0.1032797;0.0014210107;-1.5389372;114.3218;0.06323993;0.24642603;0;-50.52;-5.81
0.18109861;0.5321272;0.13252173;0.001425853;8.387535;214.867;0.04680663;0.000992843;0;-51.14;-6.02
0.0672788;0.26282838;0.08040137;0.0004885239;12.89819;411.72003;0.11273386;0.000442808;0;-50.07;-6.29
0.057876047;-1.9409544;-0.018364545;0.0011909389;-2.200882;63.691242;0.018112134;0.0006026725;0;-50.93;-6.06
0.061937492;-2.1152892;-0.011139911;0.00019767764;-7.535194;95.20075;0.027929507;0.70129514;1;-51.08;-5.69
0.015684243;-1.4403496;-0.43404913;0.00025192386;-4.970826;42.96792;0.0040646554;0.0018684524;0;-49.9;-5.78
0.086138256;-0.27389225;0.34279358;0.0013948666;5.6817303;78.52879;0.016923754;0.00056199654;0;-51.71;-5.67
0.13000126;0.36704776;0.24738884;0.00084034103;-7.0942273;67.01789;0.03567787;0.01820484;0;-50.83;-6.12
0.10683258;-1.4706303;0.4396586;0.0009522685;-4.511632;174.35315;0.02130908;0.0029781628;0;-51.96;-6.02
0.12808123;0.5612208;-0.033171766;0.00032966203;-4.111868;84.255486;0.033926297;0.0006533356;0;-50.94;-6.27
0.036670588;-1.3046916;0.25198245;0.00082676974;0.72781026;82.10269;0.027348122;0.036599692;0;-50.89;-5.87
0.030085497;-0.16544504;-0.054695833;0.0017063858;4.985085;333.70593;0.27340615;0.0012981348;0;-51.01;-6.19
0.10439972;0.35668686;-0.3172832;0.0010278947;-7.6314363;41.092182;0.023597326;0.0012147612;0;-51.4;-6.11
0.055881627;-1.5696824;-0.2765141;0.000442292;-11.4227295;89.502754;0.03059168;0.119013086;0;-51.62;-6.1
0.0017372648;-31.274643;-1.3466275;0.00055433303;1.8701125;26.278883;0.0020326276;0.0009309385;0;-50.15;-5.68
0.042685702;0.17094462;-0.7928556;0.0017587312;3.1888125;116.62929;0.039709784;0.0062833307;0;-50.98;-6.08
0.15303259;-0.15802619;-0.23374653;0.00099739;-0.3238701;171.61699;0.01673061;0.00033639994;0;-52.35;-6.31
0.05490959;0.3572588;0.31144926;0.00032911266;-2.8313775;31.917797;0.0034029004;0.0007356279;0;-49.97;-5.75
0.020659985;-0.8559661;-0.399649;0.0014010012;14.6346035;1020.8793;0.841717;0.0010141921;0;-51.45;-6.0
0.03248332;-0.93302417;-0.04037965;0.00066144415;14.1243305;1145.3539;0.5669992;0.00043596228;0;-50.11;-6.29
0.0498042;-0.28006476;-0.11892499;0.0010216625;-1.2507439;45.619728;0.0145560475;0.00042703058;0;-50.89;-5.65
0.12156409;0.38483196;-0.24070439;0.0014207646;8.721985;165.6523;0.02934467;0.00091237464;0;-50.57;-6.15
0.045865715;0.3620158;-0.29208845;0.0011558066;-1.0746357;39.4142;0.0073054954;0.0005594328;0;-49.67;-5.75
0.12577456;-0.277106;-0.21626364;0.00018064502;-3.8180666;273.21457;0.019573268;0.00032098393;0;-52.0;-5.88
0.026102902;-0.99618053;-0.22160083;0.0010435736;-1.385643;311.50974;0.07508436;0.0011238224;0;-49.85;-6.26
0.10984164;0.19316955;0.36098406;0.001021781;2.5942051;39.790516;0.012175902;0.00030410202;0;-51.0;-5.86
0.23112218;-0.008562362;0.53695345;0.0003510105;-2.6161687;162.75351;0.014864639;0.00026526873;0;-52.11;-6.08
0.123828925;0.030084567;0.099211074;0.0008966505;-1.0899819;140.69481;0.025496004;0.00012880111;0;-51.87;-5.69
0.09093109;-0.43400598;0.06643501;0.00042232717;-1.234536;213.1089;0.010468895;0.00011968323;0;-52.33;-5.86
0.09068939;0.16383108;0.1352119;0.001530323;11.032307;962.4692;0.3832653;0.007880303;0;-50.15;-6.3
0.18742053;0.22933197;0.4552134;0.00065762835;8.058224;131.23541;0.065004334;0.0049873004;0;-51.28;-6.09
0.14892718;-0.10735982;-0.18138862;0.00016467815;-3.7782168;249.41862;0.017735414;0.0003866673;0;-52.04;-5.93
0.060237445;-0.08621773;0.41290027;0.00072349457;3.6794372;93.198296;0.025074044;0.0010843374;0;-50.83;-5.89
0.122115836;-0.38272092;0.06864751;0.0014269372;-7.227115;268.24768;0.03182757;0.0074503436;0;-52.05;-5.66
0.05421865;-0.1317821;0.13563468;0.00030955754;13.191899;107.71887;0.06989396;0.0026814076;0;-51.52;-5.93
0.032076467;-7.8076653;-0.56544834;0.0017102538;-1.01151;17.342556;0.022480749;0.007478765;0;-50.79;-5.8
0.03889351;-0.50794005;0.15269154;0.0002138381;-0.30598158;247.97162;0.14090988;0.00023086919;0;-50.19;-5.84
0.008065392;-6.9669814;-0.08679395;0.0012436666;0.9080639;154.6579;0.07587561;0.00069435016;0;-50.47;-5.75
0.16950905;-1.345255;0.010803821;0.00012191546;-4.8907757;247.85135;0.014055832;0.00021415527;0;-52.13;-5.89
0.0561986;0.11378565;0.026156401;0.001292952;0.8733816;34.185165;0.011642321;0.00038016913;0;-51.35;-6.11
0.09143855;-0.21128164;0.35671106;0.0009217066;-10.148513;46.48483;0.028132385;0.00058826694;0;-51.46;-6.18
0.22048624;0.46067756;-0.31496343;0.0022679968;-0.31586933;440.14056;0.18283287;0.027508952;0;-49.71;-6.25
0.08441457;0.15346812;-0.41688198;0.000969175;1.4261625;209.50049;0.03186791;0.051047813;0;-52.3;-6.27
0.1073451;0.2932879;-0.31799597;0.00073074934;-5.9920187;185.57242;0.05408526;0.0019428623;0;-49.64;-5.9
0.19911668;-0.12092693;-0.057406772;0.0012428402;-8.636539;186.01778;0.017805595;0.00061550795;0;-50.29;-6.24
0.039569415;-0.022343155;-0.5074073;0.0018148614;1.5374227;148.71904;0.056642603;0.0131190475;0;-49.57;-6.29
0.17783839;0.110022254;0.3405422;0.002580876;0.33352455;161.44008;0.045760937;0.0065550795;0;-51.51;-6.04
0.041427825;-0.17777632;0.43094954;0.0015845557;-4.3661194;329.00027;0.13481438;0.07327612;0;-49.64;-5.92
0.094468474;-1.4222405;-0.056166466;0.0009675009;-0.66103756;103.17773;0.031727687;0.063734256;0;-50.2;-5.91
0.188573;-0.20028149;0.05372432;0.00026393056;-5.5275946;295.2586;0.022743167;0.00035794426;0;-52.06;-5.85
0.064441174;-0.2279696;0.033605166;0.0007984285;-8.161413;29.251877;0.018203357;0.0013661953;0;-51.55;-6.24
0.37269545;0.26205727;0.40115398;0.00036821238;1.1643692;92.08943;0.06993897;0.001465309;0;-49.58;-6.19
0.09259305;-3.1885774;0.06656481;0.00029992888;-5.0347347;49.548435;0.021906188;0.00041571187;0;-51.25;-5.67
0.19245163;0.376391;-0.03815451;0.00070770434;-8.884704;143.87274;0.04554347;0.007183487;0;-50.92;-6.18
0.06112919;-1.6635785;0.18524933;0.000594008;-7.457589;105.25791;0.041630264;0.78110147;1;-51.11;-5.69
0.037075642;-0.09914802;-0.3213554;0.0006444899;-0.6005093;120.24243;0.036737666;0.0013696137;0;-51.41;-6.29
0.018031564;-6.3922367;-0.26287228;0.00059816433;-2.9533038;166.57863;0.008773337;0.0006109608;0;-52.02;-6.15
0.37314782;0.22644517;0.038882;0.0005749441;-1.7311549;84.15415;0.042978298;0.00016864567;0;-50.97;-6.37
0.058534577;-2.5742369;-0.7109832;0.0010934433;-12.682989;43.975525;0.015603532;0.0044123246;0;-49.92;-5.97
0.060677752;-0.69127214;-0.14147718;0.0002169679;-2.4926302;83.18876;0.007016909;0.00079919625;0;-51.43;-5.64
0.10522911;0.12773114;0.0006846513;0.0016732825;0.66748273;304.9791;0.124221474;0.04878354;0;-49.65;-6.37
0.09270805;0.40188798;0.39976895;0.0001592682;2.9121187;33.377605;0.026815472;0.00013188632;0;-50.04;-6.2
0.04940298;-2.4891083;-0.34929103;0.0005050885;-4.6786184;32.318886;0.01905724;0.00065239077;0;-51.23;-5.66
0.045284297;-0.288321;0.053050492;0.0006303166;-2.5757883;75.738495;0.021344148;0.00047697395;0;-51.63;-6.3
0.03856535;-0.5994502;0.16135494;0.00018383672;-6.5474696;128.93443;0.03033937;0.00642792;0;-50.54;-5.64
0.05521923;-0.05723041;-0.5348376;0.0007230796;2.5510073;93.42832;0.03290799;0.0006276623;0;-49.98;-6.14
0.072268896;-0.28506225;-0.7956165;0.0006718456;0.42464158;239.8291;0.036548637;0.0001039522;0;-51.87;-5.9
0.075098164;-0.4475966;-0.33861062;0.0005693812;-9.647234;87.64389;0.019457947;0.0037144085;0;-51.55;-6.09
0.39322302;0.5894369;0.2907369;0.0016335582;-1.4159606;136.2097;0.016681219;0.0022743011;0;-51.23;-6.18
0.031180799;-0.95278615;0.41373852;0.0013399408;8.210518;79.677986;0.15727732;0.32144117;0;-50.16;-6.09
0.06546541;-1.016487;0.1885633;0.00076430297;-3.205544;104.90967;0.015272085;0.0009130134;0;-51.33;-5.83
0.065582305;-0.63823044;0.2878301;0.00036965837;-5.005585;82.409065;0.0060445596;0.0015043498;0;-51.81;-6.21
0.077944696;-0.061009314;0.2940097;0.00072431954;-1.767946;53.566074;0.0066221873;0.000301409;0;-51.17;-5.58
0.04504194;-1.202258;-0.25053254;0.00044691554;-3.302458;89.48382;0.016941246;0.0009377375;0;-50.11;-5.85
0.07857285;0.15699042;0.33293137;0.00119067;6.7635922;167.11406;0.03217595;0.01761749;0;-50.47;-6.21
0.04540678;-2.2477698;-0.03697936;0.00027429534;-4.606583;109.059135;0.07906151;0.051224295;0;-50.09;-5.99
0.1262972;0.46531588;0.3117288;0.00040562212;1.1233474;62.940453;0.009068684;8.661776e-05;0;-51.2;-5.85
0.047246743;-1.7069216;-0.1956385;0.0009923871;-2.9178889;168.95436;0.03786991;0.0048981444;0;-52.06;-6.22
0.024068268;-0.59313774;-1.4707303;0.0004588143;-2.375159;289.57553;0.027276317;0.0004950428;0;-52.34;-5.73
0.036850866;-2.0188227;-0.32135183;0.00075253047;-3.0480893;97.69117;0.063439704;0.03286721;0;-50.13;-6.0
0.03522439;-1.7352177;-0.025672708;0.0010507887;-1.2538629;43.049034;0.0067956084;0.0005789428;0;-50.36;-5.6
0.00706858;-7.3823953;-0.32788944;0.00045260828;-1.7587471;172.56241;0.17030917;0.0003558828;0;-50.19;-5.87
0.04280417;-0.44058058;0.013852874;0.00069176767;-0.682497;28.096626;0.006380649;0.0002614235;0;-50.01;-5.78
0.06927839;-0.10352621;-0.04411765;0.00093182403;2.595362;249.40927;0.08968729;0.00045230097;0;-49.77;-6.04
0.16364844;-0.07743982;0.39304313;0.0012533667;0.4549753;80.797844;0.012153923;0.00024377124;0;-51.04;-5.93
0.14936852;-0.21904619;0.25085452;0.0018020767;0.031942923;216.66122;0.038098183;0.0027836836;0;-50.22;-6.26
0.087499715;-0.74580765;0.078027785;0.0007061285;-5.251883;75.17619;0.026694372;0.07591939;0;-50.76;-6.36
0.10755752;-1.3806914;0.2612806;0.0004146741;2.7427826;174.4209;0.008594636;0.00059620576;0;-52.28;-6.02
0.01527739;-1.1489569;-0.77440476;0.0005489345;-4.727671;38.172253;0.010481052;0.0024790778;0;-49.87;-5.7
0.088298835;-0.5302127;0.20080641;0.0004935748;-11.418393;410.969;0.054813974;0.0009843998;0;-52.08;-5.71
0.008879959;-5.4076033;-0.11657075;0.00064943335;-1.0664512;52.081005;0.015757732;0.00055850897;0;-49.82;-5.64
0.034387387;-0.48358655;-0.023063142;0.00022594653;-8.31839;37.98152;0.018634425;0.0013661953;0;-51.75;-6.15
0.18371722;0.23548405;0.3018396;0.0019417081;0.46523443;148.60512;0.044389598;0.0013596086;0;-51.66;-6.02
0.09683061;0.08720948;-0.011625003;0.0010414793;-6.8235073;52.874058;0.024073549;0.00092605874;0;-51.35;-6.24
0.15232731;-0.044825327;-0.29294237;0.00013379192;-2.7753417;237.69044;0.011982855;0.00037318445;0;-52.26;-5.89
0.13196331;-0.058898978;0.30114165;0.0009040435;-3.1898544;174.33342;0.033233594;0.003037064;0;-51.95;-6.03
0.11131901;0.20964852;-0.37271908;0.0004908975;-8.526193;192.33871;0.024195185;0.0023428972;0;-50.35;-6.14
0.0063860007;-9.809363;-0.9094441;0.00094806124;-0.30004752;48.751118;0.021234997;0.0033200728;0;-50.19;-5.72
0.009174117;-4.3692718;0.1316176;0.00086222653;-3.553611;42.292747;0.023805797;0.0034511087;0;-50.38;-5.77
0.023390567;-0.8559613;0.13205391;0.00068330887;-6.9582443;165.14122;0.035005353;0.01291722;0;-50.7;-5.6
0.07268819;-0.7333392;0.19650614;0.0015369143;4.3403225;224.02698;0.033782914;0.0020689198;0;-52.29;-5.61
0.20196246;-1.6703734;0.3008452;0.00013002162;-2.552084;178.34431;0.014884231;0.0004876051;0;-52.28;-6.17
0.083815694;-0.44084582;0.4236396;0.0027397966;14.336544;182.38725;0.105204575;0.039331656;0;-50.81;-5.95
0.021547206;-0.07705968;-1.0046165;0.00070341054;1.3166174;86.48533;0.088897556;0.010225397;0;-51.01;-6.39
0.10729429;-0.35190487;-0.47187808;0.00038744288;-3.3216639;295.5164;0.030863425;0.00022349285;0;-52.19;-5.87
0.114380114;-0.026242783;0.29233328;0.0008143617;6.1362653;488.1798;0.4701536;0.00066792115;0;-51.73;-6.38
0.055483513;-0.42755675;-0.17577149;0.0006202568;-9.672345;27.000858;0.015029621;0.0020416812;0;-51.59;-6.23
0.16780843;-0.029822242;-0.02169418;0.000368151;-1.7943052;231.88562;0.014985126;0.0001001632;0;-52.22;-5.96
0.18989906;0.5492212;0.23051009;0.0002518588;12.737938;544.3002;0.20907684;0.0006858145;0;-51.09;-6.07
0.17057289;0.31556308;0.24393652;0.00076498836;-5.0176573;137.4494;0.018500421;0.0005606226;0;-51.1;-6.26
0.10171996;-0.70928663;-0.07503925;0.0006576953;-10.346792;422.44708;0.046847444;0.00093969004;0;-52.14;-5.75
0.032499686;-2.1181986;0.0010019979;0.0010337399;-4.334735;330.66467;0.058380593;0.034034938;0;-50.48;-6.38
0.23632771;-1.1478063;0.3751759;0.00090307946;-1.6713637;210.85526;0.022259247;0.00083470007;0;-52.35;-6.18
0.025518911;-0.8535228;0.34252733;0.00043577058;-5.8734236;34.651226;0.0053003267;0.0028091804;0;-49.79;-5.75
0.20353316;0.28336376;0.59081453;0.00079251063;1.7280128;397.42838;0.08238535;0.0005055616;0;-50.5;-6.34
0.08935713;-0.70361894;0.12967448;0.00047962044;-3.292581;208.57666;0.039248567;0.00061297277;0;-51.89;-6.11
0.13704215;0.5623838;0.0063471235;0.00090469845;-5.5626354;89.15132;0.031819724;0.04542239;0;-50.92;-6.12
0.108526014;-0.647019;-0.5270978;0.00029771053;-4.890626;76.82949;0.0138494065;0.0005930778;0;-50.88;-6.36
0.06105703;-0.22952439;0.5563334;0.0006215087;-3.2269623;7.710961;0.015896281;0.0005781807;0;-49.63;-5.82
0.07561133;-0.3002914;0.3546612;0.0021222574;13.5973215;1000.9103;0.35396516;0.005900951;0;-50.26;-5.99
0.01944596;-0.82262856;0.40243903;0.0003968971;-6.626638;51.728935;0.00887614;0.0024584376;0;-50.41;-5.65
0.09755747;0.4406156;-0.20960908;0.00051491195;8.98533;136.38728;0.078012176;0.001275325;0;-51.32;-5.99
0.09512164;-0.06900825;0.38492638;0.0004476577;12.522775;161.62021;0.09082021;0.002764861;0;-51.47;-5.93
0.17340466;0.55041057;-0.00832495;6.9843496e-05;8.310756;95.13933;0.034508318;0.00025920742;0;-51.3;-6.02
0.011041029;-3.5834057;-0.5518505;0.0006538886;-1.949936;28.466614;0.0012314625;0.0016735514;0;-50.03;-5.77
0.09731125;0.46267986;-0.18351851;0.0008364483;6.0559745;451.66553;0.2580526;0.0053812945;0;-49.68;-6.35
0.07170593;-1.4446154;-0.1673167;0.00046990952;-13.525815;53.08167;0.012789842;0.001842655;0;-51.64;-6.14
0.053663515;-1.668732;0.38161987;0.0012674647;11.787059;51.844116;0.052073438;0.8920615;1;-51.5;-5.91
0.035065793;-0.2049705;0.24413756;0.0036237158;4.8083353;838.51105;0.25087336;0.002075883;0;-50.34;-6.04
0.116723835;-0.53302896;-0.03803207;0.0003703107;-4.076004;264.46057;0.015996361;0.0003997756;0;-52.01;-5.88
0.09889316;-0.31329072;0.23037855;0.0011520215;1.9509304;148.74834;0.0120268725;0.0006782228;0;-51.88;-6.03
0.04701027;0.06175301;0.6861946;0.00027832415;-6.388627;60.384663;0.008628279;0.0014319371;0;-50.42;-5.65
0.10976762;0.12568831;0.2451477;0.00066916883;1.5821233;32.311783;0.028508823;0.00010830342;0;-51.53;-6.37
0.028160915;-0.08961006;-0.55374116;0.0027772114;6.2325487;179.70354;0.077472456;0.0021268174;0;-51.52;-6.02
0.13487595;0.06427431;0.40635517;0.00073927216;-5.636094;208.7138;0.020476244;0.00038164013;0;-51.95;-5.99
0.0401368;-1.141601;-0.64542794;0.0006909928;-0.9732923;59.974636;0.05118077;0.0030774772;0;-51.86;-6.21
0.14064372;0.03249229;0.2728316;0.00047459803;-4.393043;241.35124;0.017199833;0.00022519486;0;-51.93;-5.79
0.22306325;-1.1439883;0.2413787;0.00022452442;-2.8828788;154.38797;0.015870713;0.00053411373;0;-52.22;-6.13
0.020495601;-0.50995094;0.17816922;0.001248535;-1.0536071;71.88621;0.02144734;0.0010961582;0;-50.83;-5.62
0.09496557;-1.2395017;0.4786364;0.00066047086;-4.7872763;327.50732;0.02742886;0.0027109808;0;-52.27;-5.75
0.057689417;0.16709208;0.076395325;0.0005954435;11.146127;467.34457;0.10588355;0.000442808;0;-51.15;-6.07
0.11903231;-0.23193206;0.3825803;0.000612683;-8.457355;84.73153;0.012967905;0.0014686078;0;-51.46;-5.74
0.04271356;-0.041420873;-0.14704704;6.305326e-05;-9.293397;198.07266;0.08185863;0.0003423943;0;-50.79;-6.18
0.0234107;-3.0516763;-0.036512375;0.0012803104;-9.124989;88.982025;0.020325312;0.006440549;0;-49.9;-5.84
0.024037473;-1.3391606;0.37233618;0.002982977;2.2897425;694.5899;0.449085;0.0027538536;0;-50.45;-6.36
0.057661086;-0.4838424;0.4742068;0.0005788465;-2.6432335;105.413994;0.01965912;0.00053498166;0;-51.67;-6.31
0.018326394;-5.5191274;-0.17839567;0.00092284975;-1.110032;50.47333;0.015802927;0.0012513764;0;-50.31;-5.61
0.14217824;0.102799;-0.22501494;0.00041363665;1.0223136;70.82441;0.052274723;0.00027347152;0;-49.58;-6.18
0.103444956;-0.66842455;0.2835857;0.0011417116;-1.8935843;68.2778;0.005986149;0.0004149333;0;-51.54;-5.71
0.016158147;-3.0175288;0.24914294;0.0011311579;-1.3968817;79.87469;0.017612088;0.003646046;0;-50.24;-5.8
0.17108113;-0.034684543;-0.13381568;0.00037200184;-3.781943;230.29071;0.009611762;0.0003866673;0;-52.08;-5.95
0.103954464;-1.0347897;0.08270497;0.0006338292;-8.404266;77.15806;0.010462271;0.003277626;0;-49.81;-5.85
0.18865763;0.6101847;-0.1623786;0.0016751403;7.1978674;192.4087;0.039417017;0.01235882;0;-51.14;-6.01
0.1833079;-0.011236026;0.1065746;0.0007319786;-2.0029986;272.30713;0.026877014;0.00013575217;0;-51.93;-5.86
0.0019211456;-43.938396;-0.86104393;0.0012746529;6.9702063;1885.9968;1.2805216;0.0004886027;0;-49.93;-6.32
0.035145864;-0.291577;0.3186256;0.00019431941;-4.889508;30.848848;0.0048051164;0.0006605551;0;-50.38;-5.72
0.0728861;-0.33066157;0.23936513;0.0008055118;5.355044;63.499775;0.036316413;0.0026329623;0;-51.29;-6.12
0.036338504;-0.9755567;-0.014393659;0.0016026954;2.8933628;129.35196;0.04589777;0.5718959;1;-51.35;-5.92
0.0077772764;-7.60793;-0.5373862;0.0010663397;-7.2303348;479.14554;0.11351591;0.010301015;0;-50.3;-6.09
0.28528398;-0.39366496;0.33335426;0.00028790405;-5.25443;79.13428;0.011751105;0.00033648557;0;-51.57;-5.76
0.012338674;-4.252039;0.57032865;0.0012194811;1.0871371;261.3051;0.11708229;0.0009309057;0;-49.96;-6.24
0.04661409;-0.17980473;0.007266853;0.0010877894;1.5138693;74.34828;0.020028677;0.00071215036;0;-51.66;-5.7
0.04373279;-0.9348667;-0.761808;0.0019582624;10.016934;85.58272;0.022774199;0.11563247;0;-50.53;-6.03
0.0821847;-0.5855624;0.36106834;0.0017884934;10.045804;85.94452;0.06959281;0.9862119;1;-51.51;-5.9
